CODEACTE;CODEACTE_LABEL
N749;Reprise chirurgicale d'un abord vasculaire d'hémodialyse
N752;Cure d'une fistule cutanée post-opératoire de l'uretère
N753;Ovariectomie bilatérale sous cœlioscopie
N754;Opération de Manchester : reposition antérieure des ligaments cardinaux ou des ligaments utéro-sacrés, amputation du col, cure de cystocèle, cure de rectocèle et périnéorraphie postérieure
N755;Reposition antérieure des ligaments cardinaux ou des ligaments utéro-sacrés (Opération de Shirodkar)
N756;Interposition vésico-vaginale (intervention de Schauta-Wertheim)
N757;Suspension utérine par hamac
N758;Suspension utérine antérieure (ventrofixation)
N759;Hystéropexie postérieure (promontofixation)
N760;Plicature des ligaments utéro-sacrés
N761;Plicature ou raccourcissement des ligaments ronds
N764;Salpingotomie avec aspiration d'une G.E.U. bilatérale sous cœlioscopie
N765;Résection du nerf présacré
N766;Cure de l'incontinence urinaire chez l'homme par prothèse sphinctérienne péricervicale
N767;Ponction-lavage des corps caverneux pour priapisme
N768;Mise en place d'une prothèse pénienne rigide ou semi-rigide
N769;Redressement de la verge avec désenlisement
N770;Suture d'une déchirure de l'utérus
N771;Fermeture de fistule de l'utérus
N772;Autres sutures de l'utérus
N773;Amputation totale de la verge avec évidement ganglionnaire unilatéral et picking controlatéral
N774;Incision d'un abcès de la prostate par voie rectale
N775;Insertion de stérilet
N777;Ablation de stérilet par voie vaginale ou S.A.I.
N778;Ablation de stérilet par voie abdominale
N779;Lithotritie intraprostatique, quelle que soit la technique
N780;Insémination artificielle S.A.I.
N782;Ablation du matériel de cerclage du col de l'utérus
N783;Extraction du col de l'utérus de corps étranger pénétrant
N784;Autres interventions sur les structures de soutien de l'utérus
N785;Autres interventions sur le col et le corps de l'utérus
N786;Échographie scrotale
N787;Déférento-vésiculographie unilatérale
N788;Déférento-vésiculographie bilatérale
N789;Cure chirurgicale d'un kyste du cordon ou de l'épididyme
N790;Incision de l'hymen
N791;Colpotomie
N792;Libération d'adhérences intravaginales
N793;Section d'une cloison vaginale
N794;Drainage d'hématome vaginal ou d'un hématocolpos
N795;Autres incisions vaginales
N796;Orchidopexie unilatérale pour cryptorchidie ou ectopie palpable
N797;Orchidopexie unilatérale pour cryptorchidie ou ectopie non palpable
N798;Orchidopexie bilatérale pour cryptorchidie ou ectopie palpable
N799;Orchidopexie bilatérale pour cryptorchidie ou ectopie non palpable
N800;Vaginoscopie
N801;Biopsie vaginale
N802;Autres actes diagnostiques sur le vagin
N803;Exploration abdominale pour cryptorchidie avec orchidectomie
N804;Exploration abdominale pour cryptorchidie avec autotransplantation d'un testicule
N805;Hyménectomie
N806;Exérèse ou destruction de lésion du vagin (colpectomie partielle)
N807;Orchidopexie isolée
N808;Excision d'une gangrène des organes génitaux externes chez l'homme
N809;Orchidectomie isolée
N810;Opération de Lefort (en gynécologie)
N811;Colpectomie totale ou subtotale
N812;Orchidectomie avec mise en place d'une prothèse
N814;Orchidectomie ou pulpectomie bilatérale avec implantation de deux prothèses
N815;Cure de cystocèle. Colporraphie antérieure, avec cure d'urétrocèle
N816;Cure de rectocèle. Colporraphie postérieure et myorraphie des releveurs
N817;Cure de cystocèle et de rectocèle
N818;Ponction d'hydrocèle avec ou sans injection
N819;Anastomose épididymo-déférentielle unilatérale par microchirurgie, y compris les actes d'exploration réalisés dans le même temps
N820;Création d'un néovagin par voie basse
N821;Création d'un néovagin par transplantation intestinale
N822;Autres plasties vaginales
N823;Anastomose épididymo-déférentielle bilatérale par microchirurgie, y compris les actes d'exploration réalisés dans le même temps
N824;Mise en place d'une spermatocèle
N825;Suture de déchirure vaginale
N827;Cure chirurgicale d'une fistule recto-vaginale haute comprenant la résection intestinale éventuelle
N828;Cure chirurgicale d'autres fistules vagino-intestinales
N829;Cure chirurgicale d'autres fistules du vagin
N830;Hyménorraphie
N832;Autres sutures du vagin
N833;Cure chirurgicale d'une fistule recto-vaginale basse - 2ème temps de l'opération de Musset
N834;Vaporisation, traitement au LASER du vagin et de la vulve
N835;Ponction du Douglas - Culdocentèse
N836;Culdoscopie
N838;Autres actes diagnostiques sur le cul-de-sac de Douglas ou le péritoine pelvien
N839;Cure d'élytrocèle par voie abdominale ou mixte
N840;Cure d'élytrocèle par voie vaginale
N841;Adhésiolyse, libération d'adhérences intrapelviennes
N842;Exérèse ou destruction chirurgicale de lésions du cul-de-sac de Douglas ou du péritoine pelvien
N843;Autres interventions sur le cul-de-sac de Douglas et le péritoine pelvien
N845;Autres interventions sur le vagin
N846;Exclusion du Douglas
N847;Douglassectomie
N848;Vasovasostomie unilatérale par microchirurgie, y compris les actes d'exploration réalisés dans le même temps
N850;Libération d'adhérences vulvaires
N851;Autres incisions sur la vulve et le périnée, agrandissement de l'orifice vaginal S.A.I.
N852;Électrorésection à l'anse diathermique
N853;Pelvectomie postérieure avec conservation de la continuité digestive
N854;Pelvectomie postérieure sans conservation de la continuité digestive
N855;Biopsie de la vulve
N856;Autres actes diagnostiques sur la vulve
N859;Vulvectomie totale superficielle au LASER CO2
N860;Ponction transcutanée d'un kyste de la glande de Bartholin
N861;Incision de la glande de Bartholin
N862;Marsupialisation de la glande de Bartholin (kyste)
N863;Exérèse ou autre destruction de la glande de Bartholin
N864;Vasovasostomie bilatérale par microchirurgie, y compris les actes d'exploration réalisés dans le même temps
N865;Incision de la glande de Skene
N870;Amputation du clitoris (clitoridectomie)
N874;Vulvectomie élargie avec curage ganglionnaire unilatéral
N875;Vulvectomie partielle
N876;Vulvectomie totale simple
N879;Résection de cloison utérine sous hystéroscopie
N880;Suture de déchirure ancienne de la vulve et du périnée (périnéorraphie postérieure)
N881;Cure de fistule de la vulve ou du périnée
N882;Autres sutures de la vulve et du périnée
N883;Frottis cervico-vaginaux
N885;Autres interventions sur la vulve
N890;Autres interventions sur les organes génitaux féminins
N899;Examen clinique pelvien sous anesthésie générale, s'il n'est pas associé à un autre acte diagnostique ou thérapeutique
N901;Vaginoplastie
N902;Vestibuloplastie pour féminisation
N903;Enfouissement, récession clitoridienne
N905;Ablation de prothèse pénienne
N907;Section chirurgicale du frein de la verge
N908;Suture de la vessie
N909;Suture de l'urètre
N915;Cure d'une fistule urétéro-digestive
N918;Instillation intravésicale
N919;Biopsie de la verge
N921;Suture de l'uretère
N923;Injection intracaverneuse (verge)
N924;Mesure de la tumescence et de la rigidité péniennes nocturnes
N925;Cavernosométrie
N926;Cavernosographie
N927;Péniscopie
N928;Ponction simple ou ponction-biopsie de l'ovaire
N929;Création d'un néovagin par la technique de Veccietti
N930;Suspension et fixation du vagin par voie haute
N931;Destruction de lésion péritonéale endométriosique au LASER
N932;Destruction de lésion péritonéale endométriosique par thermocoagulation
N933;Urétérolyse par voie transpéritonéale, pour lésion endométriosique
N934;Excision d'un nodule endométriosique (Douglas, péritoine pelvien) par voie mixte
N935;Nymphoplastie de réduction
N936;Vulvectomie élargie avec curage ganglionnaire bilatéral
N937;Biopsies dirigées sous hystéroscopie
N938;Plastie de la fourchette vulvaire après cicatrisation vicieuse du post-partum
N939;Plastie vulvaire par lambeau musculo-cutané
N940;Cœlioscopie simple en gynécologie
N941;Cœlioscopie avec ponction de kyste ovarien
N942;Cœlioscopie avec biopsies ovariennes
N943;Cœlioscopie avec biopsies autres qu'ovariennes
N944;Cœlioscopie avec prélèvement de liquide péritonéal
N945;Cœlioscopie avec épreuve au bleu
N946;Ovariectomie unilatérale sous cœlioscopie
N947;Résection partielle de l'ovaire sous cœlioscopie
N948;Kystotomie ou marsupialisation unilatérales d'un abcès ovarien sous cœlioscopie
N949;Kystotomie ou marsupialisation bilatérales d'un abcès ovarien sous cœlioscopie
N950;Kystectomie ovarienne unilatérale sous cœlioscopie
N951;Kystectomie ovarienne bilatérale sous cœlioscopie
N952;Ovariopexie unilatérale sous cœlioscopie
N953;Ovariopexie bilatérale sous cœlioscopie
N954;Transplantation ovarienne unilatérale sous cœlioscopie
N955;Transplantation ovarienne bilatérale sous cœlioscopie
N956;Chirurgie de l'ovaire par voie transpariétale unilatérale
N957;Chirurgie de l'ovaire par voie transpariétale bilatérale
N958;Transfert intratubaire de gamètes ou d'embryons sous cœlioscopie
N959;Salpingotomie simple unilatérale sous cœlioscopie
N960;Salpingotomie simple bilatérale sous cœlioscopie
N961;Salpingotomie avec aspiration d'une G.E.U. unilatérale sous cœlioscopie
N962;Cure d'une fistule prostato-rectale
N963;Cure d'un diverticule mullérien
N964;Chirurgie de l'incontinence urinaire chez la femme associée à un prolapsus, par voie basse
N965;Chirurgie de l'incontinence urinaire chez la femme associée à un prolapsus, par voie mixte
P002;Foetoscopie
P003;Prélèvement de sang fœtal par ponction du cordon
P004;Enregistrement du rythme cardiaque fœtal simple
P005;Enregistrement du rythme cardiaque fœtal avec épreuve pharmacodynamique
P006;Amnioscopie
P007;Biopsie du throphoblaste, précoce ou tardive
P008;Autres actes diagnostiques et de surveillance au cours de la grossesse
P010;Cerclage du col par voie vaginale, quelle que soit la technique
P011;Cerclage du col par voie abdominale
P012;Transfusion sur le fœtus in utero
P013;Injections médicamenteuses sur le fœtus in utero
P014;Dérivation sur le fœtus in utero
P015;Autres interventions sur le fœtus in utero
P016;Version par manœuvres externes au cours de la grossesse
P017;Autres actes de traitement au cours de la grossesse
P019;Interventions destinées à déclencher l'accouchement par moyens médicamenteux par voie générale
P020;Dilatation instrumentale ou S.A.I. pour interruption de grossesse
P021;Dilatation aux laminaires pour interruption de grossesse
P022;Aspiration pour interruption de grossesse
P023;Curetage pour interruption de grossesse
P024;Curage ou curetage après interruption de grossesse
P025;Fragmentation pour interruption de grossesse
P026;Moyens médicamenteux pour interruption de grossesse
P027;Hystérotomie pour interruption de grossesse
P029;Interruption de grossesse S.A.I.
P030;Interventions destinées à déclencher l'accouchement par rupture des membranes
P033;Autres méthodes de déclenchement de l'accouchement
P034;Déclenchement de l'accouchement S.A.I.
P035;Monitorage électronique des contractions utérines et du rythme cardiaque fœtal, par voie externe ou S.A.I.
P036;Monitorage électronique des contractions utérines et du rythme cardiaque fœtal, par voie endo-utérine ou mixte
P037;Prélèvement de sang fœtal sur la présentation
P038;Autres actes diagnostiques et de surveillance au cours du travail
P039;Interruption sélective de grossesse multiple précoce (avant 13 SA)
P042;Autres actes thérapeutiques pendant le travail
P044;Pratique d'un accouchement gémellaire par voie naturelle avec ou sans épisiotomie
P045;Réparation d'épisiotomie
P046;Pratique d'un accouchement par le siège chez une primipare par voie naturelle, avec ou sans épisiotomie
P047;Pratique d'un accouchement par le siège chez une multipare par voie naturelle, avec ou sans épisiotomie
P048;Pratique d'un accouchement multiple par voie naturelle avec ou sans épisiotomie
P049;Interventions destinées à déclencher l'accouchement par moyens médicamenteux avec mise en place d'un cathéter intra-amniotique
P050;Version par manœuvres obstétricales internes
P051;Grande extraction du siège
P052;Petite extraction du siège
P053;Manœuvres pour réduction d'une dystocie des épaules : manoeuvre de Jacquemier
P054;Autres manœuvres obstétricales
P060;Accouchement avec forceps ou spatules en présentation céphalique
P061;Accouchement avec forceps ou spatules sur tête dernière
P062;Accouchement avec tentative d'application de forceps ou de ventouse
P063;Accouchement avec application de ventouse obstétricale
P064;Accouchement avec autres interventions instrumentales
P070;Césarienne segmentaire
P071;Césarienne corporéale
P072;Césarienne abdominale S.A.I.
P073;Césarienne vaginale
P074;Toute intervention pour grossesse abdominale dans la deuxième moitié de la grossesse
